,country,year,d_ns,preds,preds_proba
358,Greece,2018,0,0,0.0
359,Greece,2019,0,0,0.0
360,Greece,2020,0,0,0.0
361,Greece,2021,0,0,0.0
362,Greece,2022,0,0,0.0
363,Greece,2023,0,0,0.0
364,Cyprus,2017,0,0,0.0
365,Cyprus,2018,0,0,0.0
366,Cyprus,2019,0,0,0.0
367,Cyprus,2020,0,0,0.0
368,Cyprus,2021,0,0,0.0
369,Cyprus,2022,0,0,0.0
370,Cyprus,2023,0,0,0.0
371,Bulgaria,2017,0,0,0.0
372,Bulgaria,2018,0,0,0.0
373,Bulgaria,2019,0,0,0.0
374,Bulgaria,2020,0,0,0.0
375,Bulgaria,2021,0,0,0.0
376,Bulgaria,2022,0,0,0.0
377,Bulgaria,2023,0,0,0.0
378,Moldova,2017,0,0,0.0
379,Moldova,2018,0,0,0.0
380,Moldova,2019,0,0,0.0
381,Moldova,2020,0,0,0.0
382,Moldova,2021,0,0,0.0
383,Moldova,2022,0,0,0.0
384,Moldova,2023,0,0,0.0
385,Romania,2017,0,0,0.0
386,Romania,2018,0,0,0.0
387,Romania,2019,0,0,0.0
388,Romania,2020,0,0,0.0
389,Romania,2021,0,0,0.0
390,Romania,2022,0,0,0.0
391,Romania,2023,0,0,0.0
392,Russia (Soviet Union),2017,0,0,0.0
393,Russia (Soviet Union),2018,0,0,0.0
394,Russia (Soviet Union),2019,0,0,0.0
395,Russia (Soviet Union),2020,0,0,0.0
396,Russia (Soviet Union),2021,0,0,0.0
397,Russia (Soviet Union),2022,0,0,0.0
398,Russia (Soviet Union),2023,0,0,0.0
399,Estonia,2017,0,0,0.0
400,Estonia,2018,0,0,0.0
401,Estonia,2019,0,0,0.0
402,Estonia,2020,0,0,0.0
403,Estonia,2021,0,0,0.0
404,Estonia,2022,0,0,0.0
405,Estonia,2023,0,0,0.0
406,Latvia,2017,0,0,0.0
407,Latvia,2018,0,0,0.0
408,Latvia,2019,0,0,0.0
409,Latvia,2020,0,0,0.0
410,Latvia,2021,0,0,0.0
411,Latvia,2022,0,0,0.0
412,Latvia,2023,0,0,0.0
413,Lithuania,2017,0,0,0.0
414,Lithuania,2018,0,0,0.0
415,Lithuania,2019,0,0,0.0
416,Lithuania,2020,0,0,0.0
417,Lithuania,2021,0,0,0.0
418,Lithuania,2022,0,0,0.0
419,Lithuania,2023,0,0,0.0
420,Ukraine,2017,0,0,0.0
421,Ukraine,2018,0,0,0.0
422,Ukraine,2019,0,0,0.0
423,Ukraine,2020,0,0,0.0
424,Ukraine,2021,0,0,0.0
425,Ukraine,2022,0,0,0.0
426,Ukraine,2023,0,0,0.0
427,Belarus,2017,0,0,0.0
428,Belarus,2018,0,0,0.0
429,Belarus,2019,0,0,0.0
430,Belarus,2020,0,0,0.0
431,Belarus,2021,0,0,0.0
432,Belarus,2022,0,0,0.0
433,Belarus,2023,0,0,0.0
434,Armenia,2017,0,0,0.0
435,Armenia,2018,0,0,0.0
436,Armenia,2019,0,0,0.0
437,Armenia,2020,0,0,0.0
438,Armenia,2021,0,0,0.0
439,Armenia,2022,0,0,0.0
440,Armenia,2023,0,0,0.0
441,Georgia,2017,0,0,0.0
442,Georgia,2018,0,0,0.0
443,Georgia,2019,0,0,0.0
444,Georgia,2020,0,0,0.0
445,Georgia,2021,0,0,0.0
446,Georgia,2022,0,0,0.0
447,Georgia,2023,0,0,0.0
448,Azerbaijan,2017,0,0,0.0
449,Azerbaijan,2018,0,0,0.0
450,Azerbaijan,2019,0,0,0.0
451,Azerbaijan,2020,0,0,0.0
452,Azerbaijan,2021,0,0,0.0
453,Azerbaijan,2022,0,0,0.0
454,Azerbaijan,2023,0,0,0.0
455,Finland,2017,0,0,0.0
456,Finland,2018,0,0,0.0
457,Finland,2019,0,0,0.0
458,Finland,2020,0,0,0.0
459,Finland,2021,0,0,0.0
460,Finland,2022,0,0,0.0
461,Finland,2023,0,0,0.0
462,Sweden,2017,0,0,0.0
463,Sweden,2018,0,0,0.0
464,Sweden,2019,0,0,0.0
465,Sweden,2020,0,0,0.0
466,Sweden,2021,0,0,0.0
467,Sweden,2022,0,0,0.0
468,Sweden,2023,0,0,0.0
469,Norway,2017,0,0,0.0
470,Norway,2018,0,0,0.0
471,Norway,2019,0,0,0.0
472,Norway,2020,0,0,0.0
473,Norway,2021,0,0,0.0
474,Norway,2022,0,0,0.0
475,Norway,2023,0,0,0.0
476,Denmark,2017,0,0,0.0
477,Denmark,2018,0,0,0.0
478,Denmark,2019,0,0,0.0
479,Denmark,2020,0,0,0.0
480,Denmark,2021,0,0,0.0
481,Denmark,2022,0,0,0.0
482,Denmark,2023,0,0,0.0
483,Iceland,2017,0,0,0.0
484,Iceland,2018,0,0,0.0
485,Iceland,2019,0,0,0.0
486,Iceland,2020,0,0,0.0
487,Iceland,2021,0,0,0.0
488,Iceland,2022,0,0,0.0
489,Iceland,2023,0,0,0.0
490,Cabo Verde,2017,0,0,0.0
491,Cabo Verde,2018,0,0,0.0
492,Cabo Verde,2019,0,0,0.0
493,Cabo Verde,2020,0,0,0.0
494,Cabo Verde,2021,0,0,0.0
495,Cabo Verde,2022,0,0,0.0
496,Cabo Verde,2023,0,0,0.0
497,Guinea-Bissau,2017,0,0,0.0
498,Guinea-Bissau,2018,0,0,0.0
499,Guinea-Bissau,2019,0,0,0.0
500,Guinea-Bissau,2020,0,0,0.0
501,Guinea-Bissau,2021,0,0,0.0
502,Guinea-Bissau,2022,0,0,0.0
503,Guinea-Bissau,2023,0,0,0.0
504,Equatorial Guinea,2017,0,0,0.0
505,Equatorial Guinea,2018,0,0,0.0
506,Equatorial Guinea,2019,0,0,0.0
507,Equatorial Guinea,2020,0,0,0.0
508,Equatorial Guinea,2021,0,0,0.0
509,Equatorial Guinea,2022,0,0,0.0
510,Equatorial Guinea,2023,0,0,0.0
511,Gambia,2017,0,0,0.0
512,Gambia,2018,0,0,0.0
513,Gambia,2019,0,0,0.0
514,Gambia,2020,0,0,0.0
515,Gambia,2021,0,0,0.0
516,Gambia,2022,0,0,0.0
517,Gambia,2023,0,0,0.0
518,Mali,2017,1,0,0.0
519,Mali,2018,1,0,0.0
520,Mali,2019,1,0,0.0
521,Mali,2020,1,0,0.0
522,Mali,2021,1,0,0.0
523,Mali,2022,1,0,0.0
524,Mali,2023,1,0,0.0
525,Senegal,2017,0,0,0.0
526,Senegal,2018,0,0,0.0
527,Senegal,2019,0,0,0.0
528,Senegal,2020,0,0,0.0
529,Senegal,2021,0,0,0.0
530,Senegal,2022,0,0,0.0
531,Senegal,2023,0,0,0.0
532,Benin,2017,0,0,0.0
533,Benin,2018,0,0,0.0
534,Benin,2019,0,0,0.0
535,Benin,2020,0,0,0.0
536,Benin,2021,0,0,0.0
537,Benin,2022,0,0,0.0
538,Benin,2023,0,0,0.0
539,Mauritania,2017,0,0,0.0
540,Mauritania,2018,0,0,0.0
541,Mauritania,2019,0,0,0.0
542,Mauritania,2020,0,0,0.0
543,Mauritania,2021,0,0,0.0
544,Mauritania,2022,0,0,0.0
545,Mauritania,2023,0,0,0.0
546,Niger,2017,1,0,0.0
547,Niger,2018,1,0,0.0
548,Niger,2019,0,0,0.0
549,Niger,2020,0,0,0.0
550,Niger,2021,1,0,0.0
551,Niger,2022,1,0,0.0
552,Niger,2023,1,0,0.0
553,Ivory Coast,2017,0,0,0.0
554,Ivory Coast,2018,0,0,0.0
555,Ivory Coast,2019,0,0,0.0
556,Ivory Coast,2020,0,0,0.0
557,Ivory Coast,2021,0,0,0.0
558,Ivory Coast,2022,0,0,0.0
559,Ivory Coast,2023,0,0,0.0
560,Guinea,2017,0,0,0.0
561,Guinea,2018,0,0,0.0
562,Guinea,2019,0,0,0.0
563,Guinea,2020,1,0,0.0
564,Guinea,2021,1,0,0.0
565,Guinea,2022,0,0,0.0
566,Guinea,2023,0,0,0.0
567,Burkina Faso,2017,1,0,0.0
568,Burkina Faso,2018,1,0,0.0
569,Burkina Faso,2019,1,0,0.0
570,Burkina Faso,2020,1,0,0.0
571,Burkina Faso,2021,1,0,0.0
572,Burkina Faso,2022,1,0,0.0
573,Burkina Faso,2023,1,0,0.0
574,Liberia,2017,0,0,0.0
575,Liberia,2018,0,0,0.0
576,Liberia,2019,0,0,0.0
577,Liberia,2020,0,0,0.0
578,Liberia,2021,0,0,0.0
579,Liberia,2022,0,0,0.0
580,Liberia,2023,0,0,0.0
581,Sierra Leone,2017,0,0,0.0
582,Sierra Leone,2018,0,0,0.0
583,Sierra Leone,2019,0,0,0.0
584,Sierra Leone,2020,0,0,0.0
585,Sierra Leone,2021,0,0,0.0
586,Sierra Leone,2022,0,0,0.0
587,Sierra Leone,2023,0,0,0.0
588,Ghana,2017,0,0,0.0
589,Ghana,2018,0,0,0.0
590,Ghana,2019,0,0,0.0
591,Ghana,2020,0,0,0.0
592,Ghana,2021,0,0,0.0
593,Ghana,2022,1,0,0.0
594,Ghana,2023,1,0,0.0
595,Togo,2017,0,0,0.0
596,Togo,2018,0,0,0.0
597,Togo,2019,0,0,0.0
598,Togo,2020,0,0,0.0
599,Togo,2021,0,0,0.0
600,Togo,2022,0,0,0.0
601,Togo,2023,0,0,0.0
602,Cameroon,2017,1,0,0.0
603,Cameroon,2018,1,0,0.0
604,Cameroon,2019,1,0,0.0
605,Cameroon,2020,1,0,0.0
606,Cameroon,2021,1,0,0.0
607,Cameroon,2022,1,0,0.0
608,Cameroon,2023,1,0,0.0
609,Nigeria,2017,1,0,0.0
610,Nigeria,2018,1,0,0.0
611,Nigeria,2019,1,0,0.0
612,Nigeria,2020,1,0,0.0
613,Nigeria,2021,1,0,0.0
614,Nigeria,2022,1,0,0.0
615,Nigeria,2023,1,0,0.0
616,Gabon,2017,0,0,0.0
617,Gabon,2018,0,0,0.0
618,Gabon,2019,0,0,0.0
619,Gabon,2020,0,0,0.0
620,Gabon,2021,0,0,0.0
621,Gabon,2022,0,0,0.0
622,Gabon,2023,0,0,0.0
623,Central African Republic,2017,1,0,0.0
624,Central African Republic,2018,1,0,0.0
625,Central African Republic,2019,1,0,0.0
626,Central African Republic,2020,1,0,0.0
627,Central African Republic,2021,0,0,0.0
628,Central African Republic,2022,0,0,0.0
629,Central African Republic,2023,1,0,0.0
630,Chad,2017,1,0,0.0
631,Chad,2018,0,0,0.0
632,Chad,2019,1,0,0.0
633,Chad,2020,1,0,0.0
634,Chad,2021,1,0,0.0
635,Chad,2022,1,0,0.0
636,Chad,2023,1,0,0.0
637,Congo,2017,0,0,0.0
638,Congo,2018,0,0,0.0
639,Congo,2019,0,0,0.0
640,Congo,2020,0,0,0.0
641,Congo,2021,0,0,0.0
642,Congo,2022,0,0,0.0
643,Congo,2023,0,0,0.0
644,DR Congo (Zaire),2017,1,0,0.0
645,DR Congo (Zaire),2018,1,0,0.0
646,DR Congo (Zaire),2019,1,0,0.0
647,DR Congo (Zaire),2020,1,0,0.0
648,DR Congo (Zaire),2021,1,0,0.0
649,DR Congo (Zaire),2022,1,0,0.0
650,DR Congo (Zaire),2023,1,0,0.0
651,Uganda,2017,0,0,0.0
652,Uganda,2018,0,0,0.0
653,Uganda,2019,0,0,0.0
654,Uganda,2020,0,0,0.0
655,Uganda,2021,0,0,0.0
656,Uganda,2022,0,0,0.0
657,Uganda,2023,0,0,0.0
658,Kenya,2017,1,0,0.0
659,Kenya,2018,1,0,0.0
660,Kenya,2019,1,0,0.0
661,Kenya,2020,1,0,0.0
662,Kenya,2021,1,0,0.0
663,Kenya,2022,1,0,0.0
664,Kenya,2023,0,0,0.0
665,Tanzania,2017,0,0,0.0
666,Tanzania,2018,0,0,0.0
667,Tanzania,2019,0,0,0.0
668,Tanzania,2020,0,0,0.0
669,Tanzania,2021,0,0,0.0
670,Tanzania,2022,0,0,0.0
671,Tanzania,2023,0,0,0.0
672,Burundi,2017,0,0,0.0
673,Burundi,2018,0,0,0.0
674,Burundi,2019,0,0,0.0
675,Burundi,2020,0,0,0.0
676,Burundi,2021,0,0,0.0
677,Burundi,2022,0,0,0.0
678,Burundi,2023,0,0,0.0
679,Rwanda,2017,0,0,0.0
680,Rwanda,2018,0,0,0.0
681,Rwanda,2019,0,0,0.0
682,Rwanda,2020,0,0,0.0
683,Rwanda,2021,0,0,0.0
684,Rwanda,2022,0,0,0.0
685,Rwanda,2023,0,0,0.0
686,Somalia,2017,1,0,0.0
687,Somalia,2018,1,0,0.0
688,Somalia,2019,1,0,0.0
689,Somalia,2020,1,0,0.0
690,Somalia,2021,1,0,0.0
691,Somalia,2022,1,0,0.0
692,Somalia,2023,1,0,0.0
693,Djibouti,2017,0,0,0.0
694,Djibouti,2018,1,0,0.0
695,Djibouti,2019,0,0,0.0
696,Djibouti,2020,0,0,0.0
697,Djibouti,2021,1,0,0.0
698,Djibouti,2022,0,0,0.0
699,Djibouti,2023,0,0,0.0
700,Ethiopia,2017,1,0,0.0
701,Ethiopia,2018,1,0,0.0
702,Ethiopia,2019,1,0,0.0
703,Ethiopia,2020,1,0,0.0
704,Ethiopia,2021,1,0,0.0
705,Ethiopia,2022,1,0,0.0
706,Ethiopia,2023,1,0,0.0
707,Eritrea,2017,0,0,0.0
708,Eritrea,2018,0,0,0.0
709,Eritrea,2019,0,0,0.0
710,Eritrea,2020,0,0,0.0
711,Eritrea,2021,0,0,0.0
712,Eritrea,2022,0,0,0.0
713,Eritrea,2023,0,0,0.0
714,Angola,2017,0,0,0.0
715,Angola,2018,0,0,0.0
716,Angola,2019,0,0,0.0
717,Angola,2020,0,0,0.0
718,Angola,2021,0,0,0.0
719,Angola,2022,0,0,0.0
720,Angola,2023,0,0,0.0
721,Mozambique,2017,0,0,0.0
722,Mozambique,2018,0,0,0.0
723,Mozambique,2019,0,0,0.0
724,Mozambique,2020,0,0,0.0
725,Mozambique,2021,0,0,0.0
726,Mozambique,2022,1,0,0.0
727,Mozambique,2023,1,0,0.0
728,Zambia,2017,0,0,0.0
729,Zambia,2018,0,0,0.0
730,Zambia,2019,0,0,0.0
731,Zambia,2020,0,0,0.0
732,Zambia,2021,0,0,0.0
733,Zambia,2022,0,0,0.0
734,Zambia,2023,0,0,0.0
735,Zimbabwe,2017,0,0,0.0
736,Zimbabwe,2018,0,0,0.0
737,Zimbabwe,2019,0,0,0.0
738,Zimbabwe,2020,0,0,0.0
739,Zimbabwe,2021,0,0,0.0
740,Zimbabwe,2022,0,0,0.0
741,Zimbabwe,2023,0,0,0.0
742,Malawi,2017,0,0,0.0
743,Malawi,2018,0,0,0.0
744,Malawi,2019,0,0,0.0
745,Malawi,2020,0,0,0.0
746,Malawi,2021,0,0,0.0
